date,ip,count
1900-01-01 18:41:41,58.242.83.25,1
1900-01-01 18:41:43,58.242.83.25,1
1900-01-01 18:41:43,218.65.30.30,1
1900-01-01 18:41:43,218.65.30.30,1
1900-01-01 18:41:45,30.30.65.218,1
1900-01-01 18:41:45,218.65.30.30,1
1900-01-01 18:41:45,58.242.83.25,1
1900-01-01 18:41:47,218.65.30.30,1
1900-01-01 18:41:58,58.242.83.25,1
1900-01-01 18:41:58,58.242.83.25,1
1900-01-01 18:41:59,218.65.30.30,1
1900-01-01 18:41:59,218.65.30.30,1
1900-01-01 18:42:00,58.242.83.25,1
1900-01-01 18:42:01,30.30.65.218,1
1900-01-01 18:42:01,218.65.30.30,1
1900-01-01 18:42:02,58.242.83.25,1
1900-01-01 18:42:03,218.65.30.30,1
1900-01-01 18:42:14,58.242.83.25,1
1900-01-01 18:42:14,58.242.83.25,1
1900-01-01 18:42:16,58.242.83.25,1
1900-01-01 18:42:16,218.65.30.30,1
1900-01-01 18:42:16,218.65.30.30,1
1900-01-01 18:42:17,58.242.83.25,1
1900-01-01 18:42:18,30.30.65.218,1
1900-01-01 18:42:18,218.65.30.30,1
1900-01-01 18:42:20,218.65.30.30,1
1900-01-01 18:42:30,58.242.83.25,1
1900-01-01 18:42:30,58.242.83.25,1
1900-01-01 18:42:31,58.242.83.25,1
1900-01-01 18:42:33,218.65.30.30,1
1900-01-01 18:42:33,218.65.30.30,1
1900-01-01 18:42:34,58.242.83.25,1
1900-01-01 18:42:35,30.30.65.218,1
1900-01-01 18:42:35,218.65.30.30,1
1900-01-01 18:42:36,218.65.30.30,1
1900-01-01 18:42:47,58.242.83.25,1
1900-01-01 18:42:47,58.242.83.25,1
1900-01-01 18:42:48,218.65.30.30,1
1900-01-01 18:42:48,218.65.30.30,1
1900-01-01 18:42:48,58.242.83.25,1
1900-01-01 18:42:50,30.30.65.218,1
1900-01-01 18:42:50,218.65.30.30,1
1900-01-01 18:42:50,58.242.83.25,1
1900-01-01 18:42:52,218.65.30.30,1
1900-01-01 18:43:02,58.242.83.25,1
1900-01-01 18:43:02,58.242.83.25,1
1900-01-01 18:43:03,58.242.83.25,1
1900-01-01 18:43:03,218.65.30.30,1
1900-01-01 18:43:03,218.65.30.30,1
1900-01-01 18:43:05,30.30.65.218,1
1900-01-01 18:43:05,218.65.30.30,1
1900-01-01 18:43:06,58.242.83.25,1
1900-01-01 18:43:06,218.65.30.30,1
1900-01-01 18:43:18,58.242.83.25,1
1900-01-01 18:43:18,58.242.83.25,1
1900-01-01 18:43:18,218.65.30.30,1
1900-01-01 18:43:18,218.65.30.30,1
1900-01-01 18:43:19,58.242.83.25,1
1900-01-01 18:43:20,30.30.65.218,1
1900-01-01 18:43:20,218.65.30.30,1
1900-01-01 18:43:21,58.242.83.25,1
1900-01-01 18:43:22,218.65.30.30,1
1900-01-01 18:43:34,58.242.83.25,1
1900-01-01 18:43:34,58.242.83.25,1
1900-01-01 18:43:34,218.65.30.30,1
1900-01-01 18:43:34,218.65.30.30,1
1900-01-01 18:43:35,30.30.65.218,1
1900-01-01 18:43:36,218.65.30.30,1
1900-01-01 18:43:36,58.242.83.25,1
1900-01-01 18:43:37,218.65.30.30,1
1900-01-01 18:43:37,58.242.83.25,1
1900-01-01 18:43:50,218.65.30.30,1
1900-01-01 18:43:50,218.65.30.30,1
1900-01-01 18:43:50,58.242.83.25,1
1900-01-01 18:43:50,58.242.83.25,1
1900-01-01 18:43:51,30.30.65.218,1
1900-01-01 18:43:51,218.65.30.30,1
1900-01-01 18:43:51,58.242.83.25,1
1900-01-01 18:43:53,218.65.30.30,1
1900-01-01 18:43:54,58.242.83.25,1
1900-01-01 18:44:05,218.65.30.30,1
1900-01-01 18:44:05,218.65.30.30,1
1900-01-01 18:44:06,58.242.83.25,1
1900-01-01 18:44:06,58.242.83.25,1
1900-01-01 18:44:07,30.30.65.218,1
1900-01-01 18:44:07,218.65.30.30,1
1900-01-01 18:44:07,58.242.83.25,1
1900-01-01 18:44:09,218.65.30.30,1
1900-01-01 18:44:09,58.242.83.25,1
1900-01-01 18:44:20,218.65.30.30,1
1900-01-01 18:44:20,218.65.30.30,1
1900-01-01 18:44:21,58.242.83.25,1
1900-01-01 18:44:21,58.242.83.25,1
1900-01-01 18:44:22,30.30.65.218,1
1900-01-01 18:44:22,218.65.30.30,1
1900-01-01 18:44:23,58.242.83.25,1
1900-01-01 18:44:24,218.65.30.30,1
1900-01-01 18:44:24,58.242.83.25,1
1900-01-01 18:44:37,218.65.30.30,1
1900-01-01 18:44:37,218.65.30.30,1
1900-01-01 18:44:37,58.242.83.25,1
1900-01-01 18:44:37,58.242.83.25,1
1900-01-01 18:44:38,58.242.83.25,1
1900-01-01 18:44:38,30.30.65.218,1
1900-01-01 18:44:38,218.65.30.30,1
1900-01-01 18:44:40,58.242.83.25,1
1900-01-01 18:44:40,218.65.30.30,1
1900-01-01 18:44:53,58.242.83.25,1
1900-01-01 18:44:53,58.242.83.25,1
1900-01-01 18:44:54,218.65.30.30,1
1900-01-01 18:44:54,218.65.30.30,1
1900-01-01 18:44:55,58.242.83.25,1
1900-01-01 18:44:55,30.30.65.218,1
1900-01-01 18:44:55,218.65.30.30,1
1900-01-01 18:44:57,58.242.83.25,1
1900-01-01 18:44:57,218.65.30.30,1
1900-01-01 18:45:09,218.65.30.30,1
1900-01-01 18:45:09,58.242.83.25,1
1900-01-01 18:45:09,218.65.30.30,1
1900-01-01 18:45:09,58.242.83.25,1
1900-01-01 18:45:10,30.30.65.218,1
1900-01-01 18:45:10,218.65.30.30,1
1900-01-01 18:45:10,58.242.83.25,1
1900-01-01 18:45:13,218.65.30.30,1
1900-01-01 18:45:13,58.242.83.25,1
1900-01-01 18:45:26,218.65.30.30,1
1900-01-01 18:45:26,218.65.30.30,1
1900-01-01 18:45:26,58.242.83.25,1
1900-01-01 18:45:26,58.242.83.25,1
1900-01-01 18:45:27,30.30.65.218,1
1900-01-01 18:45:27,218.65.30.30,1
1900-01-01 18:45:27,58.242.83.25,1
1900-01-01 18:45:29,218.65.30.30,1
1900-01-01 18:45:29,58.242.83.25,1
1900-01-01 18:45:41,218.65.30.30,1
1900-01-01 18:45:41,218.65.30.30,1
1900-01-01 18:45:41,58.242.83.25,1
1900-01-01 18:45:41,58.242.83.25,1
1900-01-01 18:45:43,30.30.65.218,1
1900-01-01 18:45:43,218.65.30.30,1
1900-01-01 18:45:43,58.242.83.25,1
1900-01-01 18:45:45,218.65.30.30,1
1900-01-01 18:45:45,58.242.83.25,1
1900-01-01 18:45:58,218.65.30.30,1
1900-01-01 18:45:58,218.65.30.30,1
1900-01-01 18:45:58,58.242.83.25,1
1900-01-01 18:45:58,58.242.83.25,1
1900-01-01 18:45:59,30.30.65.218,1
1900-01-01 18:45:59,218.65.30.30,1
1900-01-01 18:46:00,58.242.83.25,1
1900-01-01 18:46:02,218.65.30.30,1
1900-01-01 18:46:02,58.242.83.25,1
1900-01-01 18:46:14,218.65.30.30,1
1900-01-01 18:46:14,218.65.30.30,1
1900-01-01 18:46:15,58.242.83.25,1
1900-01-01 18:46:15,58.242.83.25,1
1900-01-01 18:46:16,30.30.65.218,1
1900-01-01 18:46:16,218.65.30.30,1
1900-01-01 18:46:16,58.242.83.25,1
1900-01-01 18:46:18,218.65.30.30,1
1900-01-01 18:46:19,58.242.83.25,1
1900-01-01 18:46:32,218.65.30.30,1
1900-01-01 18:46:32,218.65.30.30,1
1900-01-01 18:46:32,58.242.83.25,1
1900-01-01 18:46:32,58.242.83.25,1
1900-01-01 18:46:33,30.30.65.218,1
1900-01-01 18:46:33,218.65.30.30,1
1900-01-01 18:46:33,58.242.83.25,1
1900-01-01 18:46:35,218.65.30.30,1
1900-01-01 18:46:36,58.242.83.25,1
1900-01-01 18:46:50,218.65.30.30,1
1900-01-01 18:46:50,218.65.30.30,1
1900-01-01 18:46:50,58.242.83.25,1
1900-01-01 18:46:50,58.242.83.25,1
1900-01-01 18:46:51,30.30.65.218,1
1900-01-01 18:46:51,218.65.30.30,1
1900-01-01 18:46:52,58.242.83.25,1
1900-01-01 18:46:53,218.65.30.30,1
1900-01-01 18:46:54,58.242.83.25,1
1900-01-01 18:47:06,58.242.83.25,1
1900-01-01 18:47:06,58.242.83.25,1
1900-01-01 18:47:08,58.242.83.25,1
1900-01-01 18:47:08,218.65.30.30,1
1900-01-01 18:47:08,218.65.30.30,1
1900-01-01 18:47:10,30.30.65.218,1
1900-01-01 18:47:10,218.65.30.30,1
1900-01-01 18:47:10,58.242.83.25,1
1900-01-01 18:47:12,218.65.30.30,1
1900-01-01 18:47:22,58.242.83.25,1
1900-01-01 18:47:22,58.242.83.25,1
1900-01-01 18:47:24,58.242.83.25,1
1900-01-01 18:47:25,218.65.30.30,1
1900-01-01 18:47:25,218.65.30.30,1
1900-01-01 18:47:26,58.242.83.25,1
1900-01-01 18:47:27,30.30.65.218,1
1900-01-01 18:47:27,218.65.30.30,1
1900-01-01 18:47:29,218.65.30.30,1
1900-01-01 18:47:40,58.242.83.25,1
1900-01-01 18:47:40,58.242.83.25,1
1900-01-01 18:47:41,58.242.83.25,1
1900-01-01 18:47:42,218.65.30.30,1
1900-01-01 18:47:42,218.65.30.30,1
1900-01-01 18:47:44,30.30.65.218,1
1900-01-01 18:47:44,218.65.30.30,1
1900-01-01 18:47:44,58.242.83.25,1
1900-01-01 18:47:45,218.65.30.30,1
1900-01-01 18:47:56,58.242.83.25,1
1900-01-01 18:47:56,58.242.83.25,1
1900-01-01 18:47:57,218.65.30.30,1
1900-01-01 18:47:57,218.65.30.30,1
1900-01-01 18:47:58,58.242.83.25,1
1900-01-01 18:47:59,30.30.65.218,1
1900-01-01 18:47:59,218.65.30.30,1
1900-01-01 18:48:00,58.242.83.25,1
1900-01-01 18:48:01,218.65.30.30,1
1900-01-01 18:48:14,58.242.83.25,1
1900-01-01 18:48:14,58.242.83.25,1
1900-01-01 18:48:14,218.65.30.30,1
1900-01-01 18:48:14,218.65.30.30,1
1900-01-01 18:48:15,58.242.83.25,1
1900-01-01 18:48:15,30.30.65.218,1
1900-01-01 18:48:15,218.65.30.30,1
1900-01-01 18:48:17,58.242.83.25,1
1900-01-01 18:48:17,218.65.30.30,1
1900-01-01 18:48:29,218.65.30.30,1
1900-01-01 18:48:29,218.65.30.30,1
1900-01-01 18:48:30,58.242.83.25,1
1900-01-01 18:48:30,58.242.83.25,1
1900-01-01 18:48:30,30.30.65.218,1
1900-01-01 18:48:30,218.65.30.30,1
1900-01-01 18:48:31,58.242.83.25,1
1900-01-01 18:48:33,218.65.30.30,1
1900-01-01 18:48:33,58.242.83.25,1
1900-01-01 18:48:45,218.65.30.30,1
1900-01-01 18:48:45,218.65.30.30,1
1900-01-01 18:48:45,58.242.83.25,1
1900-01-01 18:48:45,58.242.83.25,1
1900-01-01 18:48:46,30.30.65.218,1
1900-01-01 18:48:46,218.65.30.30,1
1900-01-01 18:48:46,58.242.83.25,1
1900-01-01 18:48:48,218.65.30.30,1
1900-01-01 18:48:48,58.242.83.25,1
1900-01-01 18:49:01,58.242.83.25,1
1900-01-01 18:49:01,58.242.83.25,1
1900-01-01 18:49:02,218.65.30.30,1
1900-01-01 18:49:02,218.65.30.30,1
1900-01-01 18:49:02,58.242.83.25,1
1900-01-01 18:49:03,30.30.65.218,1
1900-01-01 18:49:03,218.65.30.30,1
1900-01-01 18:49:04,58.242.83.25,1
1900-01-01 18:49:05,218.65.30.30,1
1900-01-01 18:49:16,58.242.83.25,1
1900-01-01 18:49:16,58.242.83.25,1
1900-01-01 18:49:17,218.65.30.30,1
1900-01-01 18:49:17,218.65.30.30,1
1900-01-01 18:49:17,58.242.83.25,1
1900-01-01 18:49:18,30.30.65.218,1
1900-01-01 18:49:18,218.65.30.30,1
1900-01-01 18:49:19,58.242.83.25,1
1900-01-01 18:49:20,218.65.30.30,1
1900-01-01 18:49:31,218.65.30.30,1
1900-01-01 18:49:31,218.65.30.30,1
1900-01-01 18:49:32,58.242.83.25,1
1900-01-01 18:49:32,58.242.83.25,1
1900-01-01 18:49:33,30.30.65.218,1
1900-01-01 18:49:33,218.65.30.30,1
1900-01-01 18:49:33,58.242.83.25,1
1900-01-01 18:49:35,218.65.30.30,1
1900-01-01 18:49:35,58.242.83.25,1
1900-01-01 18:49:47,218.65.30.30,1
1900-01-01 18:49:47,218.65.30.30,1
1900-01-01 18:49:48,30.30.65.218,1
1900-01-01 18:49:48,218.65.30.30,1
1900-01-01 18:49:48,58.242.83.25,1
1900-01-01 18:49:48,58.242.83.25,1
1900-01-01 18:49:50,58.242.83.25,1
1900-01-01 18:49:50,218.65.30.30,1
1900-01-01 18:49:51,58.242.83.25,1
1900-01-01 18:50:03,218.65.30.30,1
1900-01-01 18:50:03,218.65.30.30,1
1900-01-01 18:50:03,58.242.83.25,1
1900-01-01 18:50:03,58.242.83.25,1
1900-01-01 18:50:04,58.242.83.25,1
1900-01-01 18:50:04,30.30.65.218,1
1900-01-01 18:50:04,218.65.30.30,1
1900-01-01 18:50:06,58.242.83.25,1
1900-01-01 18:50:06,218.65.30.30,1
1900-01-01 18:50:18,58.242.83.25,1
1900-01-01 18:50:18,58.242.83.25,1
1900-01-01 18:50:18,218.65.30.30,1
1900-01-01 18:50:18,218.65.30.30,1
1900-01-01 18:50:19,30.30.65.218,1
1900-01-01 18:50:19,218.65.30.30,1
1900-01-01 18:50:19,58.242.83.25,1
1900-01-01 18:50:21,218.65.30.30,1
1900-01-01 18:50:21,58.242.83.25,1
1900-01-01 18:50:32,218.65.30.30,1
1900-01-01 18:50:32,218.65.30.30,1
1900-01-01 18:50:33,58.242.83.25,1
1900-01-01 18:50:33,58.242.83.25,1
1900-01-01 18:50:34,30.30.65.218,1
1900-01-01 18:50:34,218.65.30.30,1
1900-01-01 18:50:34,58.242.83.25,1
1900-01-01 18:50:35,218.65.30.30,1
1900-01-01 18:50:36,58.242.83.25,1
1900-01-01 18:50:47,218.65.30.30,1
1900-01-01 18:50:47,218.65.30.30,1
1900-01-01 18:50:47,58.242.83.25,1
1900-01-01 18:50:47,58.242.83.25,1
1900-01-01 18:50:48,30.30.65.218,1
1900-01-01 18:50:48,218.65.30.30,1
1900-01-01 18:50:49,58.242.83.25,1
1900-01-01 18:50:50,218.65.30.30,1
1900-01-01 18:50:51,58.242.83.25,1
1900-01-01 18:51:02,218.65.30.30,1
1900-01-01 18:51:02,218.65.30.30,1
1900-01-01 18:51:02,58.242.83.25,1
1900-01-01 18:51:02,58.242.83.25,1
1900-01-01 18:51:04,58.242.83.25,1
1900-01-01 18:51:04,30.30.65.218,1
1900-01-01 18:51:04,218.65.30.30,1
1900-01-01 18:51:06,58.242.83.25,1
1900-01-01 18:51:07,218.65.30.30,1
1900-01-01 18:51:18,58.242.83.25,1
1900-01-01 18:51:18,58.242.83.25,1
1900-01-01 18:51:19,218.65.30.30,1
1900-01-01 18:51:19,218.65.30.30,1
1900-01-01 18:51:20,58.242.83.25,1
1900-01-01 18:51:20,30.30.65.218,1
1900-01-01 18:51:20,218.65.30.30,1
1900-01-01 18:51:21,58.242.83.25,1
1900-01-01 18:51:22,218.65.30.30,1
1900-01-01 18:51:34,58.242.83.25,1
1900-01-01 18:51:34,58.242.83.25,1
1900-01-01 18:51:36,58.242.83.25,1
1900-01-01 18:51:36,218.65.30.30,1
1900-01-01 18:51:36,218.65.30.30,1
1900-01-01 18:51:38,30.30.65.218,1
1900-01-01 18:51:38,218.65.30.30,1
1900-01-01 18:51:38,58.242.83.25,1
1900-01-01 18:51:40,218.65.30.30,1
1900-01-01 18:51:52,58.242.83.25,1
1900-01-01 18:51:52,58.242.83.25,1
1900-01-01 18:51:53,58.242.83.25,1
1900-01-01 18:51:53,218.65.30.30,1
1900-01-01 18:51:53,218.65.30.30,1
1900-01-01 18:51:55,58.242.83.25,1
1900-01-01 18:51:55,30.30.65.218,1
1900-01-01 18:51:55,218.65.30.30,1
1900-01-01 18:51:57,218.65.30.30,1
1900-01-01 18:52:08,58.242.83.25,1
1900-01-01 18:52:08,58.242.83.25,1
1900-01-01 18:52:10,58.242.83.25,1
1900-01-01 18:52:10,218.65.30.30,1
1900-01-01 18:52:10,218.65.30.30,1
1900-01-01 18:52:12,30.30.65.218,1
1900-01-01 18:52:12,218.65.30.30,1
1900-01-01 18:52:12,58.242.83.25,1
1900-01-01 18:52:14,218.65.30.30,1
1900-01-01 18:52:25,58.242.83.25,1
1900-01-01 18:52:25,58.242.83.25,1
1900-01-01 18:52:26,58.242.83.25,1
1900-01-01 18:52:27,218.65.30.30,1
1900-01-01 18:52:27,218.65.30.30,1
1900-01-01 18:52:28,58.242.83.25,1
1900-01-01 18:52:30,30.30.65.218,1
1900-01-01 18:52:30,218.65.30.30,1
1900-01-01 18:52:33,218.65.30.30,1
1900-01-01 18:52:42,58.242.83.25,1
1900-01-01 18:52:42,58.242.83.25,1
1900-01-01 18:52:43,58.242.83.25,1
1900-01-01 18:52:45,58.242.83.25,1
1900-01-01 18:52:46,218.65.30.30,1
1900-01-01 18:52:46,218.65.30.30,1
1900-01-01 18:52:47,30.30.65.218,1
1900-01-01 18:52:47,218.65.30.30,1
1900-01-01 18:52:49,218.65.30.30,1
1900-01-01 18:53:00,58.242.83.25,1
1900-01-01 18:53:00,58.242.83.25,1
1900-01-01 18:53:01,58.242.83.25,1
1900-01-01 18:53:02,218.65.30.30,1
1900-01-01 18:53:02,218.65.30.30,1
1900-01-01 18:53:04,58.242.83.25,1
1900-01-01 18:53:04,30.30.65.218,1
1900-01-01 18:53:04,218.65.30.30,1
1900-01-01 18:53:06,218.65.30.30,1
1900-01-01 18:53:18,58.242.83.25,1
1900-01-01 18:53:18,58.242.83.25,1
1900-01-01 18:53:19,58.242.83.25,1
1900-01-01 18:53:20,218.65.30.30,1
1900-01-01 18:53:20,218.65.30.30,1
1900-01-01 18:53:21,58.242.83.25,1
1900-01-01 18:53:23,30.30.65.218,1
1900-01-01 18:53:23,218.65.30.30,1
1900-01-01 18:53:25,218.65.30.30,1
1900-01-01 18:53:35,58.242.83.25,1
1900-01-01 18:53:35,58.242.83.25,1
1900-01-01 18:53:37,58.242.83.25,1
1900-01-01 18:53:38,58.242.83.25,1
1900-01-01 18:53:39,218.65.30.30,1
1900-01-01 18:53:39,218.65.30.30,1
1900-01-01 18:53:40,30.30.65.218,1
1900-01-01 18:53:40,218.65.30.30,1
1900-01-01 18:53:43,218.65.30.30,1
1900-01-01 18:53:52,58.242.83.25,1
1900-01-01 18:53:52,58.242.83.25,1
1900-01-01 18:53:53,58.242.83.25,1
1900-01-01 18:53:56,58.242.83.25,1
1900-01-01 18:53:57,218.65.30.30,1
1900-01-01 18:53:57,218.65.30.30,1
1900-01-01 18:53:59,30.30.65.218,1
1900-01-01 18:53:59,218.65.30.30,1
1900-01-01 18:54:01,218.65.30.30,1
1900-01-01 18:54:09,58.242.83.25,1
1900-01-01 18:54:09,58.242.83.25,1
1900-01-01 18:54:10,58.242.83.25,1
1900-01-01 18:54:12,58.242.83.25,1
1900-01-01 18:54:15,218.65.30.30,1
1900-01-01 18:54:15,218.65.30.30,1
1900-01-01 18:54:16,30.30.65.218,1
1900-01-01 18:54:16,218.65.30.30,1
1900-01-01 18:54:18,218.65.30.30,1
1900-01-01 18:54:25,58.242.83.25,1
1900-01-01 18:54:25,58.242.83.25,1
1900-01-01 18:54:26,58.242.83.25,1
1900-01-01 18:54:28,58.242.83.25,1
1900-01-01 18:54:32,218.65.30.30,1
1900-01-01 18:54:32,218.65.30.30,1
1900-01-01 18:54:33,30.30.65.218,1
1900-01-01 18:54:33,218.65.30.30,1
1900-01-01 18:54:35,218.65.30.30,1
1900-01-01 18:54:41,58.242.83.25,1
1900-01-01 18:54:41,58.242.83.25,1
1900-01-01 18:54:44,58.242.83.25,1
1900-01-01 18:54:45,58.242.83.25,1
1900-01-01 18:54:47,218.65.30.30,1
1900-01-01 18:54:48,218.65.30.30,1
1900-01-01 18:54:49,30.30.65.218,1
1900-01-01 18:54:49,218.65.30.30,1
1900-01-01 18:54:51,218.65.30.30,1
1900-01-01 18:54:59,58.242.83.25,1
1900-01-01 18:54:59,58.242.83.25,1
1900-01-01 18:55:01,58.242.83.25,1
1900-01-01 18:55:03,58.242.83.25,1
1900-01-01 18:55:05,218.65.30.30,1
1900-01-01 18:55:05,218.65.30.30,1
1900-01-01 18:55:06,30.30.65.218,1
1900-01-01 18:55:06,218.65.30.30,1
1900-01-01 18:55:08,218.65.30.30,1
1900-01-01 18:55:17,58.242.83.25,1
1900-01-01 18:55:17,58.242.83.25,1
1900-01-01 18:55:18,58.242.83.25,1
1900-01-01 18:55:20,218.65.30.30,1
1900-01-01 18:55:20,218.65.30.30,1
1900-01-01 18:55:21,58.242.83.25,1
1900-01-01 18:55:22,30.30.65.218,1
1900-01-01 18:55:22,218.65.30.30,1
1900-01-01 18:55:24,218.65.30.30,1
1900-01-01 18:55:33,58.242.83.25,1
1900-01-01 18:55:33,58.242.83.25,1
1900-01-01 18:55:34,58.242.83.25,1
1900-01-01 18:55:36,218.65.30.30,1
1900-01-01 18:55:36,218.65.30.30,1
1900-01-01 18:55:36,58.242.83.25,1
1900-01-01 18:55:41,30.30.65.218,1
1900-01-01 18:55:41,218.65.30.30,1
1900-01-01 18:55:43,218.65.30.30,1
1900-01-01 18:55:49,58.242.83.25,1
1900-01-01 18:55:49,58.242.83.25,1
1900-01-01 18:55:51,58.242.83.25,1
1900-01-01 18:55:53,58.242.83.25,1
1900-01-01 18:55:55,80.211.140.229,1
1900-01-01 18:55:55,80.211.140.229,1
1900-01-01 18:55:55,80.211.140.229,1
1900-01-01 18:55:56,218.65.30.30,1
1900-01-01 18:55:56,218.65.30.30,1
1900-01-01 18:55:57,80.211.140.229,1
1900-01-01 18:55:57,30.30.65.218,1
1900-01-01 18:55:57,218.65.30.30,1
1900-01-01 18:55:57,80.211.140.229,1
1900-01-01 18:55:59,218.65.30.30,1
1900-01-01 18:56:01,80.211.140.229,1
1900-01-01 18:56:01,80.211.140.229,1
1900-01-01 18:56:03,80.211.140.229,1
1900-01-01 18:56:04,80.211.140.229,1
1900-01-01 18:56:06,58.242.83.25,1
1900-01-01 18:56:06,58.242.83.25,1
1900-01-01 18:56:07,58.242.83.25,1
1900-01-01 18:56:07,80.211.140.229,1
1900-01-01 18:56:07,80.211.140.229,1
1900-01-01 18:56:09,58.242.83.25,1
1900-01-01 18:56:09,80.211.140.229,1
1900-01-01 18:56:10,80.211.140.229,1
1900-01-01 18:56:10,218.65.30.30,1
1900-01-01 18:56:10,218.65.30.30,1
1900-01-01 18:56:11,30.30.65.218,1
1900-01-01 18:56:12,218.65.30.30,1
1900-01-01 18:56:12,80.211.140.229,1
1900-01-01 18:56:12,80.211.140.229,1
1900-01-01 18:56:14,218.65.30.30,1
1900-01-01 18:56:15,80.211.140.229,1
1900-01-01 18:56:15,80.211.140.229,1
1900-01-01 18:56:17,80.211.140.229,1
1900-01-01 18:56:17,80.211.140.229,1
1900-01-01 18:56:19,80.211.140.229,1
1900-01-01 18:56:19,80.211.140.229,1
1900-01-01 18:56:21,58.242.83.25,1
1900-01-01 18:56:21,58.242.83.25,1
1900-01-01 18:56:24,80.211.140.229,1
1900-01-01 18:56:24,80.211.140.229,1
1900-01-01 18:56:24,58.242.83.25,1
1900-01-01 18:56:26,80.211.140.229,1
1900-01-01 18:56:26,80.211.140.229,1
1900-01-01 18:56:26,218.65.30.30,1
1900-01-01 18:56:26,218.65.30.30,1
1900-01-01 18:56:26,58.242.83.25,1
1900-01-01 18:56:28,80.211.140.229,1
1900-01-01 18:56:28,80.211.140.229,1
1900-01-01 18:56:29,30.30.65.218,1
1900-01-01 18:56:29,218.65.30.30,1
1900-01-01 18:56:30,80.211.140.229,1
1900-01-01 18:56:30,218.65.30.30,1
1900-01-01 18:56:30,80.211.140.229,1
1900-01-01 18:56:35,80.211.140.229,1
1900-01-01 18:56:35,80.211.140.229,1
1900-01-01 18:56:37,80.211.140.229,1
1900-01-01 18:56:37,80.211.140.229,1
1900-01-01 18:56:38,58.242.83.25,1
1900-01-01 18:56:38,58.242.83.25,1
1900-01-01 18:56:40,58.242.83.25,1
1900-01-01 18:56:40,80.211.140.229,1
1900-01-01 18:56:40,80.211.140.229,1
1900-01-01 18:56:41,58.242.83.25,1
1900-01-01 18:56:42,80.211.140.229,1
1900-01-01 18:56:42,80.211.140.229,1
1900-01-01 18:56:42,218.65.30.30,1
1900-01-01 18:56:42,218.65.30.30,1
1900-01-01 18:56:46,80.211.140.229,1
1900-01-01 18:56:46,80.211.140.229,1
1900-01-01 18:56:47,30.30.65.218,1
1900-01-01 18:56:47,218.65.30.30,1
1900-01-01 18:56:48,80.211.140.229,1
1900-01-01 18:56:48,80.211.140.229,1
1900-01-01 18:56:50,218.65.30.30,1
1900-01-01 18:56:50,80.211.140.229,1
1900-01-01 18:56:50,80.211.140.229,1
1900-01-01 18:56:52,80.211.140.229,1
1900-01-01 18:56:52,80.211.140.229,1
1900-01-01 18:56:53,58.242.83.25,1
1900-01-01 18:56:53,58.242.83.25,1
1900-01-01 18:56:54,58.242.83.25,1
1900-01-01 18:56:56,80.211.140.229,1
1900-01-01 18:56:56,80.211.140.229,1
1900-01-01 18:56:56,58.242.83.25,1
1900-01-01 18:56:57,80.211.140.229,1
1900-01-01 18:56:58,80.211.140.229,1
1900-01-01 18:57:00,80.211.140.229,1
1900-01-01 18:57:00,80.211.140.229,1
1900-01-01 18:57:02,80.211.140.229,1
1900-01-01 18:57:02,80.211.140.229,1
1900-01-01 18:57:03,218.65.30.30,1
1900-01-01 18:57:03,218.65.30.30,1
1900-01-01 18:57:05,80.211.140.229,1
1900-01-01 18:57:05,80.211.140.229,1
1900-01-01 18:57:05,80.211.140.229,1
1900-01-01 18:57:06,30.30.65.218,1
1900-01-01 18:57:06,218.65.30.30,1
1900-01-01 18:57:06,80.211.140.229,1
1900-01-01 18:57:07,80.211.140.229,1
1900-01-01 18:57:08,218.65.30.30,1
1900-01-01 18:57:09,58.242.83.25,1
1900-01-01 18:57:09,58.242.83.25,1
1900-01-01 18:57:09,80.211.140.229,1
1900-01-01 18:57:09,80.211.140.229,1
1900-01-01 18:57:09,80.211.140.229,1
1900-01-01 18:57:10,58.242.83.25,1
1900-01-01 18:57:11,80.211.140.229,1
1900-01-01 18:57:11,80.211.140.229,1
1900-01-01 18:57:12,58.242.83.25,1
1900-01-01 18:57:16,80.211.140.229,1
1900-01-01 18:57:16,80.211.140.229,1
1900-01-01 18:57:16,80.211.140.229,1
1900-01-01 18:57:17,80.211.140.229,1
1900-01-01 18:57:17,80.211.140.229,1
1900-01-01 18:57:20,80.211.140.229,1
1900-01-01 18:57:20,80.211.140.229,1
1900-01-01 18:57:20,80.211.140.229,1
1900-01-01 18:57:22,80.211.140.229,1
1900-01-01 18:57:22,80.211.140.229,1
1900-01-01 18:57:24,218.65.30.30,1
1900-01-01 18:57:24,218.65.30.30,1
1900-01-01 18:57:24,80.211.140.229,1
1900-01-01 18:57:24,80.211.140.229,1
1900-01-01 18:57:24,80.211.140.229,1
1900-01-01 18:57:25,30.30.65.218,1
1900-01-01 18:57:25,218.65.30.30,1
1900-01-01 18:57:25,58.242.83.25,1
1900-01-01 18:57:25,58.242.83.25,1
1900-01-01 18:57:26,80.211.140.229,1
1900-01-01 18:57:27,80.211.140.229,1
1900-01-01 18:57:27,58.242.83.25,1
1900-01-01 18:57:27,218.65.30.30,1
1900-01-01 18:57:28,58.242.83.25,1
1900-01-01 18:57:32,80.211.140.229,1
1900-01-01 18:57:32,80.211.140.229,1
1900-01-01 18:57:32,80.211.140.229,1
1900-01-01 18:57:34,80.211.140.229,1
1900-01-01 18:57:34,80.211.140.229,1
